image_id,filename,description,fashion_description
522,522.jpg,"The image shows a model walking on a runway during a fashion show. The model is wearing a long, floor-length, purple dress with a sweetheart neckline and thin straps. The dress has a fitted bodice and a full skirt that flares out at the bottom. The skirt is made of a light, airy fabric with a subtle sheen. The bodice is fitted and the skirt flares out slightly at the ankles. The woman is walking confidently with her hands on her hips and her head turned slightly to the side. She has dark hair styled in a sleek updo and is wearing minimal makeup. In the background, there are other models walking down the runway and a white staircase.","OUTFIT: skirt, flare, purple dress | ACCESSORIES: hat, ring | STYLE: fitted, floor-length, mini, sweetheart neckline"
523,523.jpg,"The image shows a group of five young women posing together on a balcony. They are all dressed in fashionable outfits, with the woman in the center wearing a white dress with a plunging neckline and long sleeves. The woman on the left is wearing a black off-the-shoulder dress with white polka dots, the woman next to her is sitting on a white bench with her legs crossed, and the other three are standing behind her. The balcony has a black and white checkered floor and a white railing. The background shows trees and a blue sky. The overall mood of the image is elegant and sophisticated.","OUTFIT: white checkered, white dress, white polka dot | ACCESSORIES: ring | STYLE: off-the-shoulder"
524,524.jpg,"The image shows a female singer performing on a stage. She is wearing a long, flowing green dress with intricate patterns and designs. The dress is flowing in the wind, creating a dramatic silhouette. The singer is holding a microphone and appears to be singing passionately. The background is dark, making the singer stand out even more.",OUTFIT: green dress | ACCESSORIES: ring
525,525.jpg,"The image shows a man and a woman posing for a photo at an outdoor event. The man is on the left side of the image, wearing a pink baseball cap with the word ""JACOB"" written on it. He has short blonde hair and is wearing a black jacket with colorful flowers on it, while the woman on the right side is wearing black leather jacket. They are both smiling and looking at the camera. In the background, there are other people and tents, suggesting that the event is taking place outdoors.","OUTFIT: lace, black jacket, black leather jacket, black leather | ACCESSORIES: ring, hat, pink baseball cap"
526,526.jpg,The image shows a model walking on a runway during a fashion show. The model is wearing a unique outfit with a red and black plaid skirt and a white blouse with gold accents. The blouse has a high neckline and long sleeves with gold polka dots. The skirt is knee-length and falls below the model's knees. She is carrying a black handbag in her left hand and her right hand is resting on her hip. Her hair is styled in a sleek updo and she is wearing minimal makeup. The background is dark and there is a white structure visible in the distance.,"OUTFIT: white blouse, black plaid skirt, gold polka dot, black plaid | ACCESSORIES: black handbag, ring, bag | STYLE: high neckline, knee-length, mini"
527,527.jpg,"The image shows an elderly woman sitting at a table with a small dog. The woman is wearing a leopard print jacket and sunglasses, and has a big smile on her face. She is holding up a small black object in her right hand, which appears to be a cigarette or a lighter. The dog is sitting next to her, looking up at the woman with a curious expression. There is a red book on the table in front of them. The background is a park or garden with trees and bushes.","OUTFIT: jacket, leopard print | ACCESSORIES: sunglasses, ring, glasses"
528,528.jpg,"The image shows a young woman walking on a cobblestone street. She is wearing a long, flowy dress with a pink and white floral pattern. The dress has a V-neckline and short sleeves. The woman is also wearing high heels with a peep-toe design. She has long dark hair and is carrying a small white purse in her hand. The background shows a white column and some greenery. The image is captioned ""Cannes Streetstyle Awards"" and ""Best Overall Look (Dolce & Gabbana)"".","OUTFIT: dress, white floral | ACCESSORIES: heels, white purse, ring, high heels, cap | STYLE: v-neckline, flowy, v-neck"
529,529.jpg,"The image shows a woman performing on a stage. She is wearing a long, flowing gold dress with intricate patterns and designs. The dress has a high neckline and long sleeves, and the skirt is full and flowing. The woman is holding a bouquet of flowers in her hands and appears to be in the middle of a performance. She has a crown on her head and is standing in front of a large screen with a geometric pattern. The stage is lit with bright lights and there is a cloud of smoke in the air around her.","OUTFIT: skirt, geometric, gold dress | ACCESSORIES: ring | STYLE: high neckline"
53,53.jpg,"The image shows a young woman sitting on the floor of a race track. She is wearing a black top, a denim skirt, and white sandals. She has long dark hair and is wearing sunglasses. In the background, there are several red race cars and a few people wearing red uniforms. The track appears to be empty, with no spectators visible. The number 16 is visible in the top right corner of the image.","OUTFIT: skirt, black top, red uniform, denim | ACCESSORIES: white sandals, sunglasses, ring, glasses"
530,530.jpg,"The image shows a model walking on a runway during a fashion show. The model is wearing a beige dress with black sleeves and a ruffled skirt. The dress has a high neckline and long sleeves, and the skirt flares out slightly at the bottom. She is also wearing black gloves and black heels. The background is dark and foggy, with a few lights shining down on the model. The overall mood of the image is dramatic and edgy.","OUTFIT: skirt, flare, beige dress | ACCESSORIES: ring, black heels | STYLE: high neckline"
